Time,Light
8590,347
8591,94
8592,346
8593,93
8594,346
8595,95
8596,346
8597,346
8598,346
8599,346
8600,346
8601,346
8602,346
8603,346
8604,346
8605,346
8606,346
8607,346
8608,90
8609,346
8610,90
8611,346
8612,91
8613,346
8614,91
8615,346
8616,91
8617,346
8618,92
8619,346
8620,92
8621,346
8622,92
8623,346
8624,92
8625,346
8626,92
8627,346
8628,93
8629,346
8630,93
8631,346
8632,92
8633,346
8634,93
8635,346
8636,94
8637,346
8638,94
8639,346
8640,95
8641,346
8642,95
8643,346
8644,346
8645,346
8646,95
8647,346
8648,346
8649,346
8650,95
8651,346
8652,346
8653,346
8654,346
8655,91
8656,346
8657,91
8658,346
8659,91
8660,346
8661,91
8662,346
8663,91
8664,346
8665,91
8666,346
8667,91
8668,346
8669,91
8670,347
8671,91
8672,347
8673,92
8674,346
8675,92
8676,347
8677,92
8678,346
8679,92
8680,346
8681,93
8682,346
8683,93
8684,346
8685,93
8686,346
8687,94
8688,346
8689,94
8690,346
8691,93
8692,346
8693,93
8694,346
8695,94
8696,346
8697,95
8698,347
8699,347
8700,346
8701,95
8702,346
8703,346
8704,346
8705,346
8706,346
8707,346
8708,346
8709,346
8710,91
8711,346
8712,91
8713,346
8714,90
8715,346
8716,91
8717,346
8718,90
8719,346
8720,91
8721,346
8722,91
8723,346
8724,92
8725,346
8726,92
8727,346
8728,93
8729,346
8730,92
8731,346
8732,93
8733,346
8734,93
8735,346
8736,93
8737,346
8738,93
8739,346
8740,92
8741,346
8742,93
8743,346
8744,93
8745,347
8746,93
8747,346
8748,94
8749,346
8750,346
8751,89
8752,347
8753,346
8754,346
8755,90
8756,346
8757,346
8758,346
8759,90
8760,347
8761,89
8762,346
8763,90
8764,346
8765,90
8766,346
8767,90
8768,346
8769,89
8770,346
8771,89
8772,347
8773,90
8774,346
8775,90
8776,346
8777,90
8778,346
8779,90
8780,347
8781,90
8782,346
8783,91
8784,346
8785,91
8786,346
8787,91
8788,346
8789,92
8790,346
8791,92
8792,346
8793,92
8794,346
8795,92
8796,346
8797,93
8798,346
8799,346
8800,346
8801,346
8802,346
8803,92
8804,346
8805,346
8806,88
8807,346
8808,88
8809,346
8810,88
8811,346
8812,88
8813,346
8814,88
8815,346
8816,88
8817,346
8818,88
8819,346
8820,89
8821,346
8822,89
8823,346
8824,88
8825,346
8826,88
8827,346
8828,89
8829,346
8830,89
8831,346
8832,89
8833,346
8834,89
8835,346
8836,89
8837,346
8838,90
8839,347
8840,89
8841,346
8842,90
8843,347
8844,90
8845,346
8846,90
8847,346
8848,89
8849,86
8850,91
8851,347
8852,91
8853,86
8854,90
8855,86
8856,91
8857,86
8858,346
8859,86
8860,346
8861,86
8862,346
8863,86
8864,346
8865,87
8866,346
8867,87
8868,346
8869,87
8870,346
8871,87
8872,346
8873,87
8874,346
8875,86
8876,346
8877,87
8878,346
8879,87
8880,346
8881,87
8882,347
8883,87
8884,347
8885,87
8886,346
8887,87
8888,346
8889,87
8890,346
8891,88
8892,346
8893,88
8894,346
8895,88
8896,346
8897,87
8898,346
8899,87
8900,346
8901,88
8902,85
8903,88
8904,84
8905,89
8906,84
8907,88
8908,85
8909,88
8910,84
8911,346
8912,85
8913,346
8914,85
8915,346
8916,85
8917,346
8918,85
8919,347
8920,85
8921,346
8922,85
8923,346
8924,85
8925,346
8926,86
8927,346
8928,85
8929,346
8930,85
8931,346
8932,85
8933,346
8934,85
8935,346
8936,85
8937,346
8938,86
8939,346
8940,85
8941,346
8942,85
8943,346
8944,85
8945,346
8946,86
8947,346
8948,86
8949,83
8950,85
8951,83
8952,86
8953,82
8954,86
8955,83
8956,86
8957,83
8958,86
8959,82
8960,86
8961,83
8962,87
8963,83
8964,86
8965,83
8966,346
8967,83
8968,346
8969,83
8970,346
8971,83
8972,346
8973,82
8974,346
8975,83
8976,346
8977,83
8978,346
8979,83
8980,346
8981,83
8982,347
8983,83
8984,346
8985,83
8986,346
8987,83
8988,346
8989,83
8990,346
8991,83
8992,346
8993,84
8994,346
8995,83
8996,82
8997,84
8998,81
8999,83
9000,81
9001,83
9002,81
9003,83
9004,81
9005,84
9006,81
9007,83
9008,82
9009,84
9010,81
9011,83
9012,81
9013,84
9014,81
9015,84
9016,81
9017,84
9018,81
9019,84
9020,81
9021,346
9022,81
9023,346
9024,81
9025,346
9026,81
9027,346
9028,81
9029,346
9030,82
9031,346
9032,81
9033,346
9034,82
9035,346
9036,81
9037,346
9038,82
9039,346
9040,82
9041,346
9042,82
9043,346
9044,81
9045,79
9046,82
9047,346
9048,81
9049,79
9050,82
9051,79
9052,82
9053,80
9054,82
9055,80
9056,82
9057,80
9058,82
9059,80
9060,82
9061,80
9062,82
9063,80
9064,82
9065,80
9066,82
9067,80
9068,83
9069,80
9070,82
9071,80
9072,346
9073,80
9074,346
9075,80
9076,346
9077,80
9078,346
9079,80
9080,346
9081,80
9082,346
9083,80
9084,346
9085,80
9086,346
9087,80
9088,346
9089,80
9090,346
9091,80
9092,346
9093,80
9094,346
9095,81
9096,79
9097,80
9098,79
9099,80
9100,79
9101,80
9102,79
9103,81
9104,79
9105,80
9106,79
9107,81
9108,79
9109,80
9110,79
9111,81
9112,79
9113,81
9114,79
9115,81
9116,79
9117,81
9118,79
9119,81
9120,80
9121,82
9122,79
9123,81
9124,79
9125,346
9126,79
9127,346
9128,79
9129,346
9130,79
9131,346
9132,80
9133,346
9134,79
9135,346
9136,80
9137,346
9138,80
9139,346
9140,79
9141,79
9142,80
9143,346
9144,80
9145,78
9146,80
9147,346
9148,80
9149,79
9150,80
9151,79
9152,80
9153,78
9154,80
9155,79
9156,80
9157,79
9158,80
9159,79
9160,80
9161,78
9162,81
9163,79
9164,80
9165,79
9166,81
9167,79
9168,81
9169,79
9170,81
9171,79
9172,81
9173,79
9174,81
9175,79
9176,346
9177,79
9178,346
9179,79
9180,346
9181,79
9182,346
9183,80
9184,346
9185,79
9186,346
9187,79
9188,346
9189,79
9190,346
9191,80
9192,346
9193,80
9194,346
9195,80
9196,78
9197,79
9198,78
9199,80
9200,78
9201,80
9202,79
9203,80
9204,79
9205,80
9206,79
9207,80
9208,78
9209,80
9210,79
9211,80
9212,78
9213,81
9214,79
9215,80
9216,79
9217,80
9218,79
9219,81
9220,79
9221,81
9222,79
9223,81
9224,79
9225,347
9226,79
9227,346
9228,79
9229,346
9230,79
9231,346
9232,79
9233,346
9234,79
9235,346
9236,79
9237,346
9238,80
9239,346
9240,79
9241,346
9242,80
9243,346
9244,80
9245,346
9246,80
9247,346
9248,80
9249,346
9250,80
9251,78
9252,80
9253,79
9254,80
9255,79
9256,81
9257,79
9258,81
9259,79
9260,81
9261,79
9262,82
9263,79
9264,82
9265,79
9266,81
9267,80
9268,82
9269,80
9270,83
9271,80
9272,82
9273,79
9274,83
9275,80
9276,346
9277,80
9278,346
9279,80
9280,346
9281,80
9282,346
9283,81
9284,346
9285,80
9286,346
9287,80
9288,346
9289,81
9290,346
9291,81
9292,346
9293,81
9294,346
9295,81
9296,346
9297,81
9298,346
9299,81
9300,80
9301,81
9302,346
9303,82
9304,345
9305,82
9306,80
9307,82
9308,79
9309,82
9310,80
9311,83
9312,80
9313,83
9314,80
9315,83
9316,80
9317,83
9318,81
9319,84
9320,81
9321,83
9322,81
9323,84
9324,81
9325,346
9326,80
9327,346
9328,81
9329,346
9330,81
9331,346
9332,81
9333,346
9334,82
9335,346
9336,82
9337,346
9338,82
9339,346
9340,82
9341,346
9342,82
9343,346
9344,83
9345,346
9346,83
9347,346
9348,83
9349,346
9350,83
9351,346
9352,83
9353,81
9354,83
9355,346
9356,84
9357,81
9358,84
9359,81
9360,84
9361,81
9362,85
9363,82
9364,84
9365,82
9366,84
9367,82
9368,85
9369,82
9370,86
9371,82
9372,346
9373,82
9374,86
9375,83
9376,346
9377,83
9378,346
9379,83
9380,346
9381,83
9382,346
9383,83
9384,347
9385,83
9386,346
9387,83
9388,346
9389,84
9390,346
9391,84
9392,346
9393,84
9394,346
9395,84
9396,346
9397,85
9398,346
9399,85
9400,346
9401,85
9402,346
9403,85
9404,346
9405,85
9406,82
9407,86
9408,346
9409,86
9410,83
9411,87
9412,346
9413,86
9414,83
9415,87
9416,83
9417,88
9418,84
9419,346
9420,84
9421,346
9422,84
9423,346
9424,84
9425,346
9426,84
9427,346
9428,85
9429,346
9430,85
9431,346
9432,85
9433,346
9434,86
9435,346
9436,85
9437,346
9438,86
9439,346
9440,86
9441,346
9442,86
9443,346
9444,86
9445,346
9446,86
9447,346
9448,86
9449,346
9450,87
9451,346
9452,87
9453,346
9454,88
9455,346
9456,87
9457,346
9458,88
9459,346
9460,88
9461,346
9462,89
9463,85
9464,89
9465,346
9466,90
9467,85
9468,89
9469,86
9470,346
9471,85
9472,346
9473,86
9474,346
9475,86
9476,346
9477,87
9478,346
9479,86
9480,346
9481,86
9482,346
9483,87
9484,346
9485,87
9486,346
9487,87
9488,346
9489,87
9490,346
9491,88
9492,346
9493,88
9494,346
9495,88
9496,346
9497,88
9498,346
9499,88
9500,346
9501,89
9502,346
9503,89
9504,346
9505,90
9506,346
9507,90
9508,346
9509,90
9510,346
9511,91
9512,346
9513,92
9514,346
9515,91
9516,347
9517,92
9518,346
9519,346
9520,86
9521,92
9522,87
9523,346
9524,87
9525,346
9526,88
9527,346
9528,88
9529,346
9530,88
9531,346
9532,88
9533,346
9534,89
9535,346
9536,88
9537,346
9538,89
9539,346
9540,89
9541,346
9542,90
9543,346
9544,90
9545,346
9546,90
9547,346
9548,90
9549,346
9550,90
9551,346
9552,91
9553,346
9554,91
9555,347
9556,92
9557,346
9558,91
9559,346
9560,92
9561,346
9562,92
9563,346
9564,94
9565,346
9566,346
9567,346
9568,346
9569,346
9570,346
9571,346
9572,346
9573,346
9574,346
9575,88
9576,346
9577,89
9578,346
9579,89
9580,346
9581,90
9582,346
9583,90
9584,346
9585,89
9586,347
9587,90
9588,346
9589,90
9590,346
9591,91
9592,346
9593,91
9594,346
9595,91
9596,346
9597,91
9598,346
9599,92
9600,346
9601,92
9602,347
9603,93
9604,346
9605,92
9606,346
9607,93
9608,346
9609,93
9610,346
9611,94
9612,346
9613,94
9614,346
9615,346
9616,347
9617,346
9618,346
9619,346
9620,346
9621,346
9622,347
9623,346
9624,346
9625,346
9626,346
9627,346
9628,90
9629,346
9630,90
9631,346
9632,90
9633,346
9634,91
9635,346
9636,90
9637,346
9638,91
9639,346
9640,91
9641,346
9642,92
9643,346
9644,92
9645,346
9646,92
9647,346
9648,92
9649,346
9650,93
9651,346
9652,93
9653,346
9654,93
9655,346
9656,94
9657,346
9658,93
9659,346
9660,94
9661,346
9662,95
9663,346
9664,346
9665,346
9666,346
9667,346
9668,346
9669,346
9670,346
9671,346
9672,346
9673,346
9674,346
9675,90
9676,347
9677,90
9678,346
9679,90
9680,346
9681,91
9682,346
9683,91
9684,346
9685,91
9686,346
9687,91
9688,346
9689,91
9690,346
9691,91
9692,346
9693,92
9694,346
9695,92
9696,346
9697,92
9698,346
9699,92
9700,346
9701,92
9702,346
9703,92
9704,346
9705,93
9706,346
9707,93
9708,346
9709,93
9710,346
9711,94
9712,346
9713,94
9714,346
9715,94
9716,346
9717,95
9718,346
9719,346
9720,346
9721,347
9722,346
9723,347
9724,346
9725,346
9726,346
9727,346
9728,91
9729,346
9730,91
9731,346
9732,90
9733,347
9734,91
9735,346
9736,91
9737,346
9738,91
9739,346
9740,91
9741,346
9742,91
9743,346
9744,92
9745,346
9746,92
9747,346
9748,92
9749,346
9750,92
9751,346
9752,93
9753,346
9754,93
9755,346
9756,93
9757,346
9758,93
9759,346
9760,94
9761,346
9762,93
9763,346
9764,93
9765,346
9766,94
9767,346
9768,346
9769,346
9770,346
9771,346
9772,346
9773,346
9774,346
9775,346
9776,346
9777,346
9778,346
9779,91
9780,346
9781,91
9782,346
9783,90
9784,346
9785,90
9786,346
9787,90
9788,346
9789,90
9790,346
9791,91
9792,346
9793,91
9794,346
9795,91
9796,346
9797,91
9798,346
9799,91
9800,346
9801,92
9802,346
9803,92
9804,346
9805,92
9806,346
9807,93
9808,346
9809,93
9810,346
9811,93
9812,346
9813,93
9814,346
9815,93
9816,346
9817,93
9818,346
9819,92
9820,346
9821,93
9822,89
9823,346
9824,88
9825,346
9826,89
9827,346
9828,89
9829,346
9830,89
9831,346
9832,88
9833,346
9834,89
9835,346
9836,89
9837,346
9838,89
9839,346
9840,89
9841,346
9842,89
9843,346
9844,90
9845,346
9846,90
9847,346
9848,90
9849,347
9850,89
9851,346
9852,90
9853,346
9854,90
9855,346
9856,91
9857,346
9858,90
9859,346
9860,91
9861,347
9862,90
9863,346
9864,91
9865,346
9866,91
9867,346
9868,92
9869,346
9870,92
9871,346
9872,346
9873,346
9874,346
9875,87
9876,92
9877,88
9878,346
9879,87
9880,346
9881,87
9882,346
9883,88
9884,346
9885,87
9886,346
9887,88
9888,346
9889,88
9890,347
9891,88
9892,346
9893,88
9894,346
9895,88
9896,346
9897,89
9898,346
9899,88
9900,347
9901,88
9902,346
9903,88
9904,346
9905,88
9906,346
9907,88
9908,346
9909,89
9910,346
9911,89
9912,346
9913,89
9914,346
9915,89
9916,346
9917,89
9918,346
9919,89
9920,85
9921,89
9922,346
9923,90
9924,85
9925,90
9926,85
9927,89
9928,86
9929,90
9930,85
9931,346
9932,85
9933,346
9934,86
9935,346
9936,86
9937,346
9938,86
9939,346
9940,86
9941,346
9942,86
9943,346
9944,86
9945,346
9946,86
9947,346
9948,86
9949,346
9950,86
9951,346
9952,86
9953,346
9954,86
9955,346
9956,86
9957,346
9958,86
9959,346
9960,87
9961,346
9962,87
9963,346
9964,86
9965,346
9966,86
9967,83
9968,87
9969,346
9970,87
9971,84
9972,86
9973,84
9974,87
9975,83
9976,88
9977,84
9978,88
9979,84
9980,347
9981,84
9982,87
9983,84
9984,346
9985,84
9986,346
9987,84
9988,346
9989,84
9990,346
9991,84
9992,346
9993,84
9994,347
9995,84
9996,346
9997,84
9998,346
9999,84
10000,346
10001,84
10002,346
10003,84
10004,346
10005,84
10006,346
10007,84
10008,346
10009,84
10010,346
10011,84
10012,346
10013,85
10014,346
10015,84
10016,83
10017,85
10018,82
10019,85
10020,82
10021,84
10022,82
10023,85
10024,82
10025,85
10026,82
10027,85
10028,81
10029,85
10030,82
10031,85
10032,82
10033,86
10034,82
10035,346
10036,83
10037,86
10038,83
10039,346
10040,82
10041,86
10042,82
10043,346
10044,82
10045,346
10046,82
10047,346
10048,82
10049,346
10050,82
10051,346
10052,82
10053,346
10054,82
10055,346
10056,82
10057,346
10058,82
10059,346
10060,82
10061,346
10062,83
10063,346
10064,82
10065,81
10066,82
10067,80
10068,83
10069,80
10070,83
10071,80
10072,83
10073,81
10074,83
10075,80
10076,83
10077,80
10078,83
10079,80
10080,84
10081,81
10082,83
10083,81
10084,83
10085,81
10086,83
10087,81
10088,82
10089,81
10090,83
10091,81
10092,346
10093,81
10094,346
10095,80
10096,346
10097,80
10098,346
10099,81
10100,346
10101,81
10102,346
10103,81
10104,346
10105,81
10106,346
10107,81
10108,346
10109,81
10110,346
10111,81
10112,346
10113,81
10114,80
10115,81
10116,80
10117,81
10118,79
10119,81
10120,79
10121,81
10122,79
10123,81
10124,79
10125,82
10126,79
10127,81
10128,80
10129,81
10130,80
10131,81
10132,80
10133,81
10134,80
10135,81
10136,79
10137,82
10138,80
10139,82
10140,79
10141,82
10142,79
10143,82
10144,80
10145,82
10146,80
10147,346
10148,80
10149,346
10150,80
10151,346
10152,80
10153,346
10154,80
10155,346
10156,80
10157,346
10158,80
10159,346
10160,80
10161,346
10162,80
10163,346
10164,80
10165,346
10166,80
10167,79
10168,80
10169,79
10170,80
10171,78
10172,80
10173,78
10174,80
10175,79
10176,80
10177,79
10178,80
10179,78
10180,80
10181,79
10182,80
10183,79
10184,81
10185,79
10186,81
10187,79
10188,81
10189,79
10190,81
10191,79
10192,81
10193,79
10194,346
10195,79
10196,81
10197,79
10198,82
10199,79
10200,346
10201,79
10202,346
10203,79
10204,346
10205,80
10206,346
10207,79
10208,346
10209,80
10210,346
10211,80
10212,346
10213,80
10214,346
10215,79
10216,78
10217,80
10218,346
10219,80
10220,79
10221,80
10222,78
10223,80
10224,78
10225,80
10226,78
10227,80
10228,78
10229,80
10230,78
10231,80
10232,79
10233,81
10234,79
10235,81
10236,78
10237,80
10238,79
10239,80
10240,79
10241,81
10242,79
10243,81
10244,79
10245,81
10246,79
10247,81
10248,79
10249,82
10250,79
10251,346
10252,79
10253,346
10254,80
10255,346
10256,79
10257,346
10258,79
10259,347
10260,80
10261,346
10262,80
10263,346
10264,79
10265,346
10266,80
10267,347
10268,80
10269,78
10270,80
10271,78
10272,80
10273,78
10274,80
10275,78
10276,80
10277,78
10278,80
10279,79
10280,81
10281,79
10282,81
10283,79
10284,81
10285,79
10286,81
10287,79
10288,81
10289,79
10290,81
10291,79
10292,81
10293,79
10294,81
10295,80
10296,346
10297,79
10298,82
10299,79
10300,346
10301,80
10302,346
10303,80
10304,346
10305,79
10306,346
10307,80
10308,346
10309,80
10310,346
10311,80
10312,346
10313,81
10314,346
10315,80
10316,346
10317,80
10318,346
10319,81
10320,79
10321,80
10322,79
10323,81
10324,79
10325,81
10326,79
10327,81
10328,80
10329,81
10330,80
10331,82
10332,80
10333,82
10334,80
10335,82
10336,80
10337,82
10338,80
10339,83
10340,80
10341,83
10342,80
10343,83
10344,81
10345,83
10346,81
10347,346
10348,80
10349,346
10350,81
10351,346
10352,81
10353,346
10354,81
10355,346
10356,81
10357,346
10358,81
10359,346
10360,81
10361,346
10362,81
10363,346
10364,82
10365,346
10366,82
10367,346
10368,82
10369,346
10370,82
10371,346
10372,83
10373,346
10374,83
10375,80
10376,83
10377,81
10378,83
10379,81
10380,83
10381,81
10382,83
10383,81
10384,83
10385,81
10386,84
10387,81
10388,84
10389,81
10390,84
10391,82
10392,346
10393,82
10394,346
10395,82
10396,86
10397,82
10398,346
10399,82
10400,346
10401,82
10402,346
10403,83
10404,346
10405,82
10406,346
10407,83
10408,346
10409,83
10410,346
10411,84
10412,346
10413,83
10414,346
10415,84
10416,346
10417,84
10418,347
10419,84
10420,346
10421,85
10422,346
10423,84
10424,82
10425,85
10426,82
10427,85
10428,81
10429,85
10430,82
10431,86
10432,82
10433,86
10434,82
10435,86
10436,83
10437,86
10438,83
10439,86
10440,83
10441,86
10442,83
10443,346
10444,83
10445,346
10446,84
10447,346
10448,84
10449,347
10450,84
10451,346
10452,85
10453,346
10454,84
10455,347
10456,85
10457,347
10458,85
10459,346
10460,85
10461,346
10462,85
10463,346
10464,85
10465,346
10466,86
10467,346
10468,85
10469,346
10470,86
10471,346
10472,86
10473,347
10474,86
10475,346
10476,87
10477,346
10478,87
10479,346
10480,88
10481,84
10482,87
10483,84
10484,88
10485,84
10486,88
10487,85
10488,88
10489,85
10490,88
10491,85
10492,346
10493,85
10494,346
10495,85
10496,346
10497,85
10498,347
10499,86
